date,dianchibanwendu,fengsu,fengxiang,huanjingwendu,qiya,shidu,fuzhaodu,power
2021/7/9 20:00,21.9,0.8,186,22.2,981.7,82.3,0,-0.8931
2021/7/9 21:00,21.2,1.2,187,21.5,982.1,79.9,0,-0.8931
2021/7/9 22:00,20.8,0.9,186,21.1,982.1,78.2,0,-0.6698
2021/7/9 23:00,20.4,1.7,186,20.7,982.3,76.8,0,-0.6698
2021/7/10 0:00,20.6,0,204,20.6,982.1,75.5,0,-0.6698
2021/7/10 1:00,20.5,0.1,214,20.6,982.1,74.9,0,-0.6698
2021/7/10 2:00,19.8,0.4,205,20,982.3,74.9,0,-0.6698
2021/7/10 3:00,19.7,0.1,253,19.9,982.6,74.4,0,-0.8931
2021/7/10 4:00,19.3,0,169,19.5,982.6,74.3,0,-0.8931
2021/7/10 5:00,19.4,0,169,19.4,982.6,73.7,30,8.484
2021/7/10 6:00,19.9,1.3,176,19.6,982.7,71.7,125,38.4014
2021/7/10 7:00,21.7,1.2,197,20.9,983,71.2,156,57.1556
2021/7/10 8:00,24.5,1,208,22.2,983,70.9,171,107.6133
2021/7/10 9:00,28.2,1,214,23.4,983,72.5,413,184.8627
2021/7/10 10:00,31.2,0.9,242,27.2,982.3,68.8,821,191.1141
2021/7/10 11:00,30.7,1.5,172,27.8,982.2,66.4,845,189.9978
2021/7/10 12:00,31.8,2.3,204,28.2,981.9,62,860,234.8739
2021/7/10 13:00,31.6,2.6,186,28.2,981.5,65.5,837,223.2641
2021/7/10 14:00,32.6,2.8,193,28.7,981.2,62.9,752,221.478
2021/7/10 15:00,32.9,4.2,188,29.3,980.8,60.8,627,165.2155
2021/7/10 16:00,33.5,0.8,184,29,981,59.9,358,129.4932
2021/7/10 17:00,31.9,2.5,227,28.6,981,64.6,165,65.6397
2021/7/10 18:00,28.9,2.5,205,27.7,981.3,71.3,63,23.666
2021/7/10 19:00,26.9,1.6,188,26.7,981.6,78.4,13,3.7955
2021/7/10 20:00,25.5,2.2,152,25.7,982.1,83.6,0,-1.1163
2021/7/10 21:00,24.9,2.4,186,24.9,982.6,85.8,0,-0.8931
2021/7/10 22:00,24.5,0.3,200,24.5,983,86.3,0,-0.8931
2021/7/10 23:00,24.5,2.5,225,24.4,983.1,86,0,-0.8931
2021/7/11 0:00,22,4.4,197,23.3,982.8,85.5,0,-0.8931
2021/7/11 1:00,22.1,3.3,194,22.8,983.1,86.7,0,-0.8931
2021/7/11 2:00,22.4,2.5,215,22.9,983.4,85.6,0,-0.8931
2021/7/11 3:00,22,0.8,228,22.4,983.4,85.1,0,-0.8931
2021/7/11 4:00,21.5,0.3,231,21.8,983.4,84.1,0,-0.6698
2021/7/11 5:00,22,1.4,276,22.1,983.6,82.7,30,16.2983
2021/7/11 6:00,24.1,0,276,23.6,983.8,84,72,63.6303
2021/7/11 7:00,26.7,0.1,259,26.3,983.8,74.4,198,119.4463
2021/7/11 8:00,28.9,0.3,194,27.1,984.1,74.9,393,169.6807
2021/7/11 9:00,31.2,0.5,219,28,984.1,69.6,574,202.7238
2021/7/11 10:00,33.4,0.8,217,30.1,984.2,56.3,707,226.1666
2021/7/11 11:00,32.3,0.8,278,30,983.9,54.9,792,237.3298
2021/7/11 12:00,34.6,0.9,184,31.2,983.7,56.8,861,207.4124
2021/7/11 13:00,33.2,1.7,166,30.3,983.3,56.4,807,238.6694
2021/7/11 14:00,35.5,1.1,270,31.7,983,49.4,728,226.8363
2021/7/11 15:00,35.1,2.8,230,32,982.8,51.2,348,117.6602
2021/7/11 16:00,38,2.3,181,32.4,982.5,53,458,169.904
2021/7/11 17:00,32.6,1.3,205,30.7,982.6,61.2,132,46.2157
2021/7/11 18:00,39,1.1,217,31.9,982.7,59.5,128,56.4858
2021/7/11 19:00,32,1.1,205,30.1,983.1,71.1,18,8.2608
2021/7/11 20:00,28.5,1.7,163,28.8,983.7,78.3,0,-0.8931
2021/7/11 21:00,27.3,1.8,155,27.5,984.1,83.3,0,-0.8931
2021/7/11 22:00,26.4,2.8,197,26.4,984.4,86.2,0,-0.6698
2021/7/11 23:00,25.7,3.1,212,25.9,984.4,85.9,0,-0.8931
2021/7/12 0:00,25.3,2.6,173,25.4,984.2,86.8,0,-0.8931
2021/7/12 1:00,25,2.1,228,25,984.5,85.8,0,-0.8931
2021/7/12 2:00,24.6,1.9,199,24.8,984.1,85.1,0,-0.8931
2021/7/12 3:00,24.1,2.6,194,24.3,984.4,83.6,0,-0.8931
2021/7/12 4:00,23.8,2.3,189,23.9,984.9,82,0,-0.8931
2021/7/12 5:00,23.8,2.7,202,23.7,985.4,80.5,26,8.9306
2021/7/12 6:00,25.4,2.5,182,24.3,985.3,79.5,91,41.5271
2021/7/12 7:00,26.4,2.9,129,25.5,984.8,85.2,212,99.5758
2021/7/12 8:00,27.5,3.2,152,26.3,984.8,84.5,413,98.013
2021/7/12 9:00,28.5,5.1,117,26.6,984.4,83.5,269,110.2925
2021/7/12 10:00,28.1,3.6,177,26.9,984.4,81.8,237,74.347
2021/7/12 11:00,30.6,0.7,191,27.4,985,79.2,386,186.2023
2021/7/12 12:00,29,4.1,201,27.5,985,79.3,113,47.1087
2021/7/12 13:00,28.9,4.5,179,27.7,984.2,78,419,128.1536
2021/7/12 14:00,30.3,1.7,208,28.4,983.8,76.3,181,67.4258
2021/7/12 15:00,31.1,1,256,29,983.1,75.3,226,75.24
2021/7/12 16:00,31.4,1.5,224,29.1,983.1,73.9,267,88.4126
2021/7/12 17:00,29.3,2.4,163,28.7,982.9,75.5,132,41.9737
2021/7/12 18:00,28.6,4.7,110,28.5,983.1,78.2,34,10.7167
2021/7/12 19:00,28,3.1,124,27.9,983,80.4,12,3.349
2021/7/12 20:00,27.4,2.5,150,27.4,983.6,84.2,0,-1.1163
2021/7/12 21:00,27.6,2.2,197,27.7,983.7,83.3,0,-0.8931
2021/7/12 22:00,26.6,3.4,202,26.7,983.4,85.3,0,-0.8931
2021/7/12 23:00,26.2,2.1,219,26.3,983.4,85.3,0,-0.8931
2021/7/13 0:00,26,2.3,176,26,983.3,85.2,0,-0.8931
2021/7/13 1:00,25.3,6.2,199,25.4,983.5,86.3,0,-0.6698
2021/7/13 2:00,25.1,3.7,194,25.2,983.8,86.2,0,-0.8931
2021/7/13 3:00,25.1,0.5,219,25.2,983.7,86.1,0,-0.8931
2021/7/13 4:00,24.8,0,208,24.9,983.2,86.4,0,-0.8931
2021/7/13 5:00,24.5,3,107,24.3,983.3,85.2,12,2.9024
2021/7/13 6:00,25.3,4,130,25,983.3,85.6,71,24.1125
2021/7/13 7:00,27,4.1,162,26.3,983.1,82,265,116.0974
2021/7/13 8:00,28.6,3.7,176,26.9,983.4,80.2,323,113.4182
2021/7/13 9:00,31.1,4.6,177,28.4,982.8,72,496,155.6151
2021/7/13 10:00,30.6,2.7,209,28.7,982.6,71.1,371,121.0092
2021/7/13 11:00,29.9,3.6,172,29,982.2,70.9,309,96.0036
2021/7/13 12:00,30.3,5.1,158,29.3,982.1,71.1,245,113.1949
2021/7/13 13:00,31.1,5.5,151,29.9,981.5,69.5,652,174.5925
2021/7/13 14:00,30.9,7.9,144,30,980.7,65.3,610,181.2905
2021/7/13 15:00,30.6,7.7,141,30,980.1,67.4,308,99.3525
2021/7/13 16:00,23.6,2.3,220,23.9,980.8,87.3,37,9.1538
2021/7/13 17:00,22.5,4.3,149,22.9,981.1,80.2,71,22.1031
2021/7/13 18:00,24.7,5.7,141,25,981,76.3,47,16.2983
2021/7/13 19:00,24.1,6,160,25,980.6,84.3,11,2.2326
2021/7/13 20:00,24.6,6.9,130,24.7,981,84.8,0,-0.8931
2021/7/13 21:00,25.1,3.1,163,25.2,981.6,85.2,0,-0.6698
2021/7/13 22:00,25.1,7.5,181,25.3,981.3,83.9,0,-0.6698
2021/7/13 23:00,25.3,3.3,190,25.5,981.7,82.8,0,-0.6698
2021/7/14 0:00,25.1,3.9,173,25.2,981.7,84,0,-0.6698
2021/7/14 1:00,24.5,2.2,216,24.8,981.6,85.6,0,-0.8931
2021/7/14 2:00,24.6,5.2,219,24.7,981.8,85.7,0,-0.6698
2021/7/14 3:00,24.2,2.7,262,24.4,981.9,85.8,0,-0.6698
2021/7/14 4:00,23.2,4.9,202,23.5,982.4,85.7,0,-0.4465
2021/7/14 5:00,23.4,8.9,195,23.5,982.5,82.6,2,0
2021/7/14 6:00,24.1,5.8,190,24,982.6,85.1,54,13.3958
2021/7/14 7:00,25.1,8.3,191,24.7,982.4,84.7,98,26.3452
2021/7/14 8:00,25.6,1.8,237,25,982.6,84.8,167,56.4858
2021/7/14 9:00,26.9,1.8,234,25.9,982.6,83.2,244,76.3563
2021/7/14 10:00,27.2,5.3,186,26.2,983,83,264,72.5608
2021/7/14 11:00,28.4,2.1,216,26.9,982.9,79.7,256,79.0355
2021/7/14 12:00,28.2,3,170,26.7,983.2,83.1,369,101.3619
2021/7/14 13:00,28.3,2.2,186,27.2,983,81.5,135,55.5928
2021/7/14 14:00,26.3,4.1,182,26.3,983,84.6,16,7.1445
2021/7/14 15:00,28.5,4,220,27.1,983.1,83.7,275,82.1612
2021/7/14 16:00,29.8,1.4,213,27.7,983.1,82,224,99.1293
2021/7/14 17:00,27.6,2.8,174,26.7,982.7,84.1,111,70.3282
2021/7/14 18:00,29.9,5.8,186,26.8,983.1,85.4,91,55.816
2021/7/14 19:00,26.7,1.9,211,26.5,983.7,85.6,15,4.4653
2021/7/14 20:00,25.5,1.2,203,25.8,984.4,85.5,0,-1.1163
2021/7/14 21:00,25.5,1.7,171,25.6,985,83,0,-0.6698
2021/7/14 22:00,25.6,2.2,167,25.7,985.1,81.6,0,-0.6698
2021/7/14 23:00,25.6,4.4,183,25.9,985.3,85.2,0,-0.6698
2021/7/15 0:00,25.1,2.7,186,25.3,985.6,85.3,0,-0.8931
2021/7/15 1:00,24.5,2.1,228,24.8,985.8,85.2,0,-0.6698
2021/7/15 2:00,24.2,2.7,222,24.4,986.2,82.9,0,-0.6698
2021/7/15 3:00,24,3.9,220,24.2,986.6,82,0,-0.6698
2021/7/15 4:00,24.2,5.1,189,24.3,986.7,81.6,0,-0.6698
2021/7/15 5:00,24.2,1,208,24.3,987.6,82,3,0.4465
2021/7/15 6:00,24.8,4.7,209,24.4,987.9,81.4,65,20.5403
2021/7/15 7:00,26.7,1.3,198,25.6,987.6,84.8,174,69.6584
2021/7/15 8:00,25.8,3.2,215,25.3,987.9,85.6,56,26.3452
2021/7/15 9:00,27.1,2.6,165,26.1,987.6,84.6,153,47.332
2021/7/15 10:00,27.7,3.9,217,26.4,987.9,83.3,227,68.0956
2021/7/15 11:00,28.8,2.8,187,27.3,987.7,80.7,281,66.5327
2021/7/15 12:00,31.1,5.9,207,28.8,987.4,74.3,873,175.2623
2021/7/15 13:00,31.8,2.3,139,29.3,987.5,73,751,210.7613
2021/7/15 14:00,32.3,1.9,216,29.6,987.5,76.6,604,150.9265
2021/7/15 15:00,32.9,3.1,184,29.9,986.8,73.1,567,123.0185
2021/7/15 16:00,30.5,0.3,191,29.2,987.6,78.5,124,36.1688
2021/7/15 17:00,34.3,1.3,210,30,987.4,75.6,248,98.4595
2021/7/15 18:00,31.6,1.9,212,29.1,987.6,76.2,65,29.9174
2021/7/15 19:00,28.1,2.5,202,27.8,988.1,80.6,14,3.5722
2021/7/15 20:00,27,3.5,197,27,988.3,83,0,-1.1163
2021/7/15 21:00,26.3,2.1,196,26.3,988.7,86.4,0,-0.6698
2021/7/15 22:00,26.5,6.6,190,26.5,988.6,86.2,0,-0.8931
2021/7/15 23:00,26.3,3.8,201,26.4,988.9,85.7,0,-0.6698
2021/7/16 0:00,25.8,4.7,191,25.9,989,86,0,-0.6698
2021/7/16 1:00,25.5,4.5,205,25.5,989.7,86.1,0,-0.6698
2021/7/16 2:00,24.9,1.9,198,25.1,989.9,85.7,0,-0.8931
2021/7/16 3:00,24.7,3.4,194,24.9,989.6,85.8,0,-0.8931
2021/7/16 4:00,24.1,2.1,178,24.3,990.2,85.5,0,-0.6698
2021/7/16 5:00,24.5,4.6,200,24.3,990.7,83.5,10,3.1257
2021/7/16 6:00,24.8,2.1,212,24.6,990.7,84.5,44,14.7354
2021/7/16 7:00,26.2,2.1,165,25.2,990.7,85.4,123,44.6528
2021/7/16 8:00,26.7,2,222,25.7,990.6,84.2,140,51.3507
2021/7/16 9:00,28.9,2.5,188,26.9,990.3,80.7,298,74.7935
2021/7/16 10:00,29.1,2.5,193,26.9,990.4,80.6,276,105.3807
2021/7/16 11:00,27.9,1.9,192,26.7,990.4,82.8,105,49.3414
2021/7/16 12:00,29.4,2.6,185,27.6,990.1,80.2,217,75.24
2021/7/16 13:00,32.7,3.4,184,28.9,989.5,76.3,798,161.42
2021/7/16 14:00,30.3,2,207,28.5,989.5,77.1,198,79.0355
2021/7/16 15:00,33.5,1.8,300,30.1,989.5,73.8,603,156.0616
2021/7/16 16:00,33.8,3,187,30.3,989.3,74.4,410,133.2887
2021/7/16 17:00,34.8,1,293,30.6,989.2,71.9,252,90.6452
2021/7/16 18:00,32.4,1.2,216,30.1,989.4,73.8,59,20.317
2021/7/16 19:00,29.5,2.8,194,28.6,989.6,83.2,18,7.1445
2021/7/16 20:00,27.5,2.9,191,27.5,990.1,85.6,0,-1.1163
2021/7/16 21:00,26.7,1.7,185,26.8,990.2,85.5,0,-0.8931
2021/7/16 22:00,25.9,3.6,194,25.9,990.4,85.2,0,-0.8931
2021/7/16 23:00,25.3,3.9,211,25.5,990.3,84.9,0,-0.6698
2021/7/17 0:00,25.1,3.1,207,25.2,990.4,84,0,-0.8931
2021/7/17 1:00,25.3,1.9,214,25.4,990.4,85.2,0,-0.6698
2021/7/17 2:00,25.4,2.5,208,25.5,990.2,84.6,0,-0.8931
2021/7/17 3:00,25.3,1.5,186,25.3,990.1,84.9,0,-0.8931
2021/7/17 4:00,24.1,2.8,197,24.2,990.3,86.5,0,-0.6698
2021/7/17 5:00,23.9,3.2,190,23.7,990.5,85.2,24,10.4934
2021/7/17 6:00,26.3,0.9,197,25.4,990.4,84.3,78,56.4858
2021/7/17 7:00,27.8,1.6,201,26.3,990.5,80,128,66.5327
2021/7/17 8:00,30.2,2.5,204,27.1,990.5,79.1,446,151.5963
2021/7/17 9:00,28.7,1.4,197,26.9,990.2,78.5,159,104.7109
2021/7/17 10:00,31.1,2,197,28,990.2,76.4,277,94.4407
2021/7/17 11:00,31.2,3.8,255,28.7,989.6,72,413,119.8928
2021/7/17 12:00,31.3,5.3,222,29,989.1,71.8,329,105.1574
2021/7/17 13:00,34,3.4,170,30.5,988.2,66.8,832,211.4311
2021/7/17 14:00,33.9,3.2,220,30.9,988,65.6,793,207.8589
2021/7/17 15:00,34,4,202,31.3,987.6,65.4,248,177.2717
2021/7/17 16:00,33,5,195,30.9,987,66.6,113,60.0581
2021/7/17 17:00,30.9,1.4,206,29.9,987.1,69.6,96,31.7035
2021/7/17 18:00,29.6,4.2,202,29.1,987.1,72.5,30,11.1632
2021/7/17 19:00,28.3,4.1,194,28.1,987,75.9,3,0.2233
2021/7/17 20:00,27.3,2.5,164,27.4,987.2,79,0,-0.8931
2021/7/17 21:00,27.4,3.9,161,27.4,987.2,78,0,-0.8931
2021/7/17 22:00,26.7,5,184,26.7,987.3,79.6,0,-0.6698
2021/7/17 23:00,26.4,5.7,194,26.4,986.8,79.3,0,-0.6698
2021/7/18 0:00,25.7,3.4,192,25.7,986.8,81.8,0,-0.6698
2021/7/18 1:00,25.1,3.9,163,25.1,986.6,84.7,0,-0.8931
2021/7/18 2:00,24.7,3.8,208,24.8,986.6,85.7,0,-0.8931
2021/7/18 3:00,24.3,4.1,166,24.2,986.3,86.5,0,-0.8931
2021/7/18 4:00,24.1,6.8,200,24.1,986.4,86.1,0,-0.8931
2021/7/18 5:00,24.1,2.7,219,24,986.6,85.8,10,2.4559
2021/7/18 6:00,24.6,3.1,166,24.1,986.3,85.3,72,24.1125
2021/7/18 7:00,26.6,5.4,195,25.3,986.4,82,287,81.9379
2021/7/18 8:00,29.1,4.1,185,26.8,986.2,77.2,419,181.5137
2021/7/18 9:00,30.6,3.2,188,27.7,986.3,74.4,583,204.0634
2021/7/18 10:00,31.3,6.1,189,28.5,986.2,73.4,570,214.5568
2021/7/18 11:00,31.2,3.9,185,28.6,986.4,71.7,765,209.1985
2021/7/18 12:00,32.5,2.9,198,30,986,67.8,648,189.9978
2021/7/18 13:00,33.7,5.1,210,30.7,985.4,62.6,807,237.9996
2021/7/18 14:00,34.9,4.9,227,31.5,985.1,61,723,181.9603
2021/7/18 15:00,33.2,10.3,196,31.3,984.7,60.7,204,84.6171
2021/7/18 16:00,33,2.5,194,30.9,984.9,64.6,220,56.7091
2021/7/18 17:00,36.9,2.6,217,32.1,984.9,61.5,269,97.7897
2021/7/18 18:00,35.4,0.9,205,31.3,984.8,68.4,66,35.7223
2021/7/18 19:00,30.2,2.7,172,29.7,984.9,70.3,27,8.0375
2021/7/18 20:00,27.9,3.3,168,27.9,985.3,71.6,0,-1.1163
2021/7/18 21:00,27,5.7,205,27,986.2,80.1,0,-0.8931
2021/7/18 22:00,26.6,1.8,170,26.5,986,81.8,0,-0.6698
2021/7/18 23:00,26.9,6.3,187,26.9,985.8,78.3,0,-0.8931
2021/7/19 0:00,26,2.5,202,25.9,986.4,82.4,0,-0.8931
2021/7/19 1:00,26.1,3.4,191,26,986,82.5,0,-0.8931
2021/7/19 2:00,25,5.6,198,25,986,86.3,0,-0.8931
2021/7/19 3:00,24.8,2.1,197,24.7,986.2,87.4,0,-0.8931
2021/7/19 4:00,24.5,7,186,24.5,986.6,87.3,0,-0.8931
2021/7/19 5:00,24.9,2.7,196,24.5,987,86.7,33,14.0656
2021/7/19 6:00,25.5,4.8,189,24.7,987,86.2,79,52.9136
2021/7/19 7:00,26.8,3,229,25.6,987.5,84.7,217,107.39
2021/7/19 8:00,28.1,3.4,178,26.1,987.7,82.2,249,127.9303
2021/7/19 9:00,30.1,2.3,187,27.2,988,80,333,152.7127
2021/7/19 10:00,29.6,5.7,197,27.5,988.1,77.1,759,201.8308
2021/7/19 11:00,31.7,2.8,205,29.1,987.9,72.9,815,223.0409
2021/7/19 12:00,32.7,4.5,192,29.9,987.4,68.3,828,244.9207
2021/7/19 13:00,33.9,7,188,30.9,986.7,64.4,810,236.66
2021/7/19 14:00,33.8,1.6,209,31.3,987.4,63.7,463,170.3505
2021/7/19 15:00,35,4.9,188,31.8,986.9,61.5,551,186.8721
2021/7/19 16:00,33.1,4,178,30.9,987.1,65.4,263,55.1462
2021/7/19 17:00,30.7,1.6,211,30.2,987.1,68.1,47,11.833
2021/7/19 18:00,29.7,4,191,29.3,987.1,70.2,33,9.6004
2021/7/19 19:00,29,4.1,191,28.5,987.6,75,15,4.6885
2021/7/19 20:00,27.5,1.3,178,27.4,988.4,79,0,-0.8931
2021/7/19 21:00,26.8,0.9,219,27,988.8,79.8,0,-0.8931
2021/7/19 22:00,26.7,2.7,185,26.6,988.5,79.2,0,-0.8931
2021/7/19 23:00,25.9,5.9,192,25.7,988.4,81,0,-0.6698
2021/7/20 0:00,25.3,3.4,204,25.3,988.5,81.1,0,-0.8931
2021/7/20 1:00,25.1,2.1,193,25.1,988.3,82.2,0,-0.8931
2021/7/20 2:00,24.2,1.6,203,24.1,989.1,85.9,0,-0.8931
2021/7/20 3:00,23.6,2.7,224,23.5,989.5,88.2,0,-0.8931
2021/7/20 4:00,23.1,3.5,191,23.2,990,88.3,0,-0.8931
2021/7/20 5:00,23.4,3.8,188,23.1,990.4,87.5,24,8.484
2021/7/20 6:00,25,1.9,202,24.1,990.7,86.1,86,46.6622
2021/7/20 7:00,27.1,0.8,199,25.4,990.9,82.5,151,83.0543
2021/7/20 8:00,29.7,1.8,205,26.4,990.9,79.2,415,124.5814
2021/7/20 9:00,30.2,2.9,184,27.4,991,75.6,496,127.7071
2021/7/20 10:00,31.5,2.2,194,28.3,991,73.4,304,117.2137
2021/7/20 11:00,30.6,2.1,201,28.2,991.1,75.3,218,92.6546
2021/7/20 12:00,30.6,1.8,186,28.5,990.9,75.3,242,83.2775
2021/7/20 13:00,33.8,1.6,222,30,990.3,69.6,403,107.8366
2021/7/20 14:00,35.5,3.2,228,31.2,989.7,64.9,773,198.0353
2021/7/20 15:00,35.3,0.9,248,31.3,989.2,61.3,596,191.5606
2021/7/20 16:00,35.1,0.8,217,31.2,989.3,65.1,289,98.906
2021/7/20 17:00,32.2,3.1,173,30.4,989.3,68.4,147,79.482
2021/7/20 18:00,35.4,1.3,205,30.8,989.6,68,75,38.1782
2021/7/20 19:00,30.8,2.5,191,29.7,989.9,72.5,14,3.7955
2021/7/20 20:00,28.5,1.7,177,28.8,990.3,76.1,0,-0.8931
2021/7/20 21:00,27.3,2.2,141,27.5,990.9,80.3,0,-0.8931
2021/7/20 22:00,26.8,0.8,169,26.9,991.2,83.5,0,-0.8931
2021/7/20 23:00,26,2.2,186,25.9,991.1,85,0,-0.8931
2021/7/21 0:00,25.6,2.5,197,25.5,990.9,84.2,0,-0.8931
2021/7/21 1:00,24.8,1.5,186,24.7,991,87,0,-0.8931
2021/7/21 2:00,24.3,3.1,199,24.2,991.1,87.7,0,-0.8931
2021/7/21 3:00,23.7,1.5,179,23.8,991.1,87.9,0,-0.6698
2021/7/21 4:00,23.3,2.1,203,23.4,991.4,87.2,0,-0.8931
2021/7/21 5:00,23.8,1.2,195,23.4,991.9,86.3,23,8.484
2021/7/21 6:00,26.1,0.3,174,24.9,992,86.2,80,50.2344
2021/7/21 7:00,28.2,0.9,217,26.4,992.3,82.7,200,106.7203
2021/7/21 8:00,31,1.7,208,27.9,992.2,78.5,387,160.0804
2021/7/21 9:00,31.6,1.8,167,28.1,992,78.2,560,198.4818
2021/7/21 10:00,30.4,2.8,159,28.7,991.9,72.6,749,189.328
2021/7/21 11:00,30.8,4.6,138,29.5,991.6,67.6,847,231.7482
2021/7/21 12:00,32.8,2.6,203,30.4,991.4,66.3,240,222.5943
2021/7/21 13:00,35.3,1.6,243,31.9,990.9,61.3,842,203.6169
2021/7/21 14:00,36.1,2.1,240,32.2,990.4,61.1,694,202.5006
2021/7/21 15:00,35.9,2.9,207,32.2,990,57,641,183.9697
2021/7/21 16:00,33.4,2.8,190,31.1,989.9,62.2,213,74.7935
2021/7/21 17:00,38.5,0.6,191,31.9,989.8,58.9,226,103.8178
2021/7/21 18:00,36.8,1.3,212,31.2,989.8,62.1,67,46.4389
2021/7/21 19:00,32.3,1.8,191,29.7,990.4,68.8,15,5.8049
2021/7/21 20:00,29,2.3,143,29.1,990.6,72.6,0,-1.1163
2021/7/21 21:00,28,2.2,138,28,990.9,76.5,0,-0.8931
2021/7/21 22:00,26.8,1.3,197,26.9,991,83.6,0,-0.8931
2021/7/21 23:00,26.2,1.8,138,26.4,990.6,85.4,0,-0.8931
2021/7/22 0:00,26.1,2.1,149,26.2,990.3,84.1,0,-0.8931
2021/7/22 1:00,25.5,1.4,171,25.6,990.1,85.8,0,-0.6698
2021/7/22 2:00,25.3,2.4,174,25.2,990,86.9,0,-0.8931
2021/7/22 3:00,25,2.9,188,24.9,989.9,86.9,0,-0.8931
2021/7/22 4:00,24.4,1.8,155,24.5,989.9,87.6,0,-0.8931
2021/7/22 5:00,24.6,1.5,163,24.6,990.1,87.4,18,6.0281
2021/7/22 6:00,26.2,2.9,194,25.1,990,86.8,81,43.3132
2021/7/22 7:00,28.1,1.2,238,26.6,990,84.4,202,99.1293
2021/7/22 8:00,30,1.3,231,27.4,990.1,81.6,257,146.9078
2021/7/22 9:00,32.2,2.1,256,28.7,990.2,77.7,559,182.8533
2021/7/22 10:00,31.2,3.6,182,28.9,989.6,75.1,712,212.7707
2021/7/22 11:00,34.8,2.1,193,31.3,989.1,65.6,821,219.2454
2021/7/22 12:00,35.5,1.2,216,32,988.5,63.6,830,223.2641
2021/7/22 13:00,35.8,3.3,172,32.2,987.8,57.1,820,195.8026
2021/7/22 14:00,36.3,2.1,212,32.5,987.6,55.9,708,212.994
2021/7/22 15:00,37.1,1.6,186,33,987,57.6,581,187.0953
2021/7/22 16:00,27.3,4.2,277,26.5,986.9,65.4,51,14.2889
2021/7/22 17:00,21,9.7,328,22.3,988.1,85.6,3,-0.6698
2021/7/22 18:00,21.6,4.9,68,21.8,987.3,84.7,0,-0.4465
2021/7/22 19:00,22.3,1.4,37,23,987.4,86.5,3,0.2233
2021/7/22 20:00,19.9,8,103,20.7,988.5,87.5,0,-0.8931
2021/7/22 21:00,20.3,6.5,100,20.9,987.6,87.5,0,-0.6698
2021/7/22 22:00,20.8,3.3,156,21,987.1,87.5,0,-0.8931
2021/7/22 23:00,21.2,2.7,155,21.4,986.8,87.5,0,-0.8931
2021/7/23 0:00,21.4,3.2,185,21.5,986.3,87.6,0,-0.8931
2021/7/23 1:00,21.5,2.5,171,21.6,985.6,87.7,0,-0.8931
2021/7/23 2:00,22,4.1,178,22.2,985.6,87.6,0,-0.8931
2021/7/23 3:00,22.3,3.5,152,22.5,985.3,86.5,0,-0.8931
2021/7/23 4:00,22.9,3,182,23,985.4,86.1,0,-0.6698
2021/7/23 5:00,23.2,2.4,197,23.2,985.6,85.3,14,3.7955
2021/7/23 6:00,24.3,2.9,179,23.9,985.3,85.2,63,25.2288
2021/7/23 7:00,26.8,2.1,211,25.4,985,86,198,100.2456
2021/7/23 8:00,28.8,5.8,192,26.9,984.4,83,421,172.1366
2021/7/23 9:00,30.3,3.8,192,28.3,984.4,78.2,390,157.1779
2021/7/23 10:00,31.3,5.2,172,29,984.3,72.9,852,220.1384
2021/7/23 11:00,32.5,3.4,186,30.2,983.9,63.6,907,262.7819
2021/7/23 12:00,31.3,2.1,215,29.9,983.9,66.6,258,96.8966
2021/7/23 13:00,32.7,4.1,194,30.9,983.6,59.8,374,135.0748
2021/7/23 14:00,35.6,1.3,218,32.1,983,54.6,898,226.3898
2021/7/23 15:00,33.8,3.5,207,31.7,982.3,56.8,402,102.0317
2021/7/23 16:00,35.4,2.5,203,31.9,982.2,58.9,519,177.495
2021/7/23 17:00,36.4,4.2,201,31.7,981.8,54.2,306,74.5702
2021/7/23 18:00,34.9,3.6,197,30,981.5,65.1,75,49.5646
2021/7/23 19:00,28.9,1.8,210,28.7,983,62.6,2,0
2021/7/23 20:00,27.9,0.8,205,28.3,984.2,67.9,0,-0.8931
2021/7/23 21:00,26.6,1.4,312,27,983.8,74.4,0,-0.8931
2021/7/23 22:00,26.4,3.4,207,26.6,982.7,67.9,0,-0.6698
2021/7/23 23:00,25.3,1.8,186,25.3,983.1,72.4,0,-0.8931
2021/7/24 0:00,24.6,3,188,24.7,983.1,74.8,0,-0.6698
2021/7/24 1:00,24,4.5,194,24.1,983.2,78.1,0,-0.6698
2021/7/24 2:00,23.8,1.4,186,23.9,983.1,81.6,0,-0.8931
2021/7/24 3:00,23.1,4.1,195,23.2,983.2,87.7,0,-0.6698
2021/7/24 4:00,23.3,2.7,204,23.3,983.4,87.4,0,-0.8931
2021/7/24 5:00,23.5,3.9,183,23.2,983.7,87,24,8.484
2021/7/24 6:00,25.2,2.9,220,24.4,983.7,86.1,84,43.09
2021/7/24 7:00,27.3,1,191,25.9,984.1,82.7,201,102.4782
2021/7/24 8:00,29.1,2.1,28,26.7,984.1,76.9,397,150.0335
2021/7/24 9:00,31.7,1.3,163,28.1,983.9,72.4,405,160.9734
2021/7/24 10:00,33.9,0.7,158,29.5,984,68.8,495,191.7839
2021/7/24 11:00,32.7,1.5,171,29.3,983.7,71.4,348,102.0317
2021/7/24 12:00,30.4,2.2,186,28.4,983.9,74.9,215,76.8029
2021/7/24 13:00,30,3.5,215,28.4,983.5,76.1,235,70.1049
2021/7/24 14:00,22.9,2.5,338,22.3,983.6,82,119,39.2945
